No,Name,Type,Brand Name,Price,Currency,Link
1,BOSS Bottled ,Eau de Toilette pour homme,Hugo Boss ,24,EUR,https://www.notino.fr/hugo-boss/boss-no6-bottled-eau-de-toilette-pour-homme/
2,HUGO Man ,Eau de Toilette pour homme,Hugo Boss ,23,EUR,https://www.notino.fr/hugo-boss/hugo-eau-de-toilette-pour-homme/
3,Intense Oud ,Eau de Parfum mixte,Gucci ,81,EUR,https://www.notino.fr/gucci/intense-oud-eau-de-parfum-mixte/
