No,Name,Type,Brand Name,Price,Currency,Link
14,Fucking Fabulous,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,350.00,USD,https://www.sephora.com/product/fucking-fabulous-P429291?icid2=products grid:p429291
15,Chance Eau Tendre Eau de Parfum,Size: 3.4oz/100mL Eau de Parfum Spray,CHANEL,138.00,USD,https://www.sephora.com/product/chance-eau-tendre-eau-de-parfum-P440093?icid2=products grid:p440093
16,GABRIELLE CHANEL Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,CHANEL,138.00,USD,https://www.sephora.com/product/gabrielle-chanel-eau-de-parfum-P422299?icid2=products grid:p422299
17,Flora By Gucci - Gorgeous Gardenia,Size: 1 oz/ 30 mL Eau de Toilette Spray,Gucci,65.00,USD,https://www.sephora.com/product/flora-by-gucci-gorgeous-gardenia-P308711?skuId=2176212&icid2=products grid:p308711
18,Daisy,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Marc Jacobs Fragrances,108.00,USD,https://www.sephora.com/product/daisy-P191858?icid2=products grid:p191858
19,Light Blue Eau de Toilette,Size: 3.3 oz/ 100 mL Eau de Toilette Spray,DOLCE&GABBANA,104.00,USD,https://www.sephora.com/product/light-blue-P12420?icid2=products grid:p12420
20,Miss Dior Blooming Bouquet,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Dior,85.00,USD,https://www.sephora.com/product/miss-dior-blooming-bouquet-P385477?icid2=products grid:p385477
21,J'adore Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Dior,135.00,USD,https://www.sephora.com/product/j-adore-eau-de-parfum-P6430?icid2=products grid:p6430
22,Good Girl Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Carolina Herrera,98.00,USD,https://www.sephora.com/product/good-girl-P420533?icid2=products grid:p420533
23,Chloé Eau de Parfum,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,Chloé,132.00,USD,https://www.sephora.com/product/chloe-eau-de-parfum-P256308?icid2=products grid:p256308
24,Ombré Leather,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,134.00,USD,https://www.sephora.com/product/ombre-leather-P433663?icid2=products grid:p433663
25,COCO MADEMOISELLE Eau de Parfum Intense,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,CHANEL,115.00,USD,https://www.sephora.com/product/coco-mademoiselle-intense-eau-de-parfum-P429692?icid2=products grid:p429692
26,Mon Paris Eau de Parfum,Size: 1.6 oz/ 47 mL Eau de Parfum Spray,Yves Saint Laurent,102.00,USD,https://www.sephora.com/product/mon-paris-eau-de-parfum-P410181?icid2=products grid:p410181
27,Wood Sage & Sea Salt Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/wood-sage-sea-salt-cologne-P417179?icid2=products grid:p417179
28,Her Eau de Parfum,Size: 1.6 oz/ 50 mL Eau de Parfum Natural spray,BURBERRY,99.00,USD,https://www.sephora.com/product/her-eau-de-parfum-P437631?icid2=products grid:p437631
29,Rose Prick,Size: 1 oz/ 30 mL Eau de Parfum Spray,TOM FORD,205.00,USD,https://www.sephora.com/product/tom-ford-rose-prick-eau-de-parfum-P455598?skuId=2408326&icid2=products grid:p455598
30,Black Orchid Eau de Parfum,Size: 1.7oz/ 50mL Eau de Parfum Spray,TOM FORD,134.00,USD,https://www.sephora.com/product/black-orchid-P183301?skuId=1007723&icid2=products grid:p183301
31,Not A Perfume Travel Spray,Size: 0.25 oz/ 7.5 mL,Juliette Has a Gun,28.00,USD,https://www.sephora.com/product/not-perfume-travel-spray-P408989?icid2=products grid:p408989
32,Perfect Eau de Parfum,Size: 3.3 oz/ 100 mL Eau De Parfum Spray,Marc Jacobs Fragrances,128.00,USD,https://www.sephora.com/product/marc-jacobs-fragrances-perfect-eau-de-parfum-P460871?icid2=products grid:p460871
33,N°5 L’EAU,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,CHANEL,108.00,USD,https://www.sephora.com/product/n5-l-eau-P412038?icid2=products grid:p412038
34,’REPLICA’ Beach Walk,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Maison Margiela,135.00,USD,https://www.sephora.com/product/replica-beach-walk-P385358?icid2=products grid:p385358
35,Gucci Flora Lavender Gorgeous Gardenia Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85.00,USD,https://www.sephora.com/product/gucci-gucci-flora-lavender-gorgeous-gardenia-eau-de-toilette-P462366?icid2=products grid:p462366
36,Voce Viva Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Valentino,130.00,USD,https://www.sephora.com/product/valentino-voce-viva-eau-de-parfum-P462409?icid2=products grid:p462409
37,KAYALI VANILLA | 28,Size: 3.4 oz/100 mL Eau de Parfum Spray,HUDA BEAUTY,118.00,USD,https://www.sephora.com/product/kayali-vanilla-P439406?icid2=products grid:p439406
38,Soleil Blanc,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250.00,USD,https://www.sephora.com/product/soleil-blanc-P406526?icid2=products grid:p406526
39,Soleil Neige,Size: 1 oz/ 30 mL Eau de Parfum Spray,TOM FORD,155.00,USD,https://www.sephora.com/product/soleil-neige-eau-de-parfum-P450194?icid2=products grid:p450194
40,La Vie Est Belle,Size: 1.7 oz/ 50 mL L'Eau de Parfum  Spray,Lancôme,99.00,USD,https://www.sephora.com/product/la-vie-est-belle-P375939?icid2=products grid:p375939
41,Tubéreuse Nue,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,350.00,USD,https://www.sephora.com/product/tom-ford-tubereuse-nue-P468710?icid2=products grid:p468710
42,Vanilla Woods Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Vanilla Woods Eau de Parfum,The 7 Virtues,79.00,USD,https://www.sephora.com/product/vanilla-woods-eau-de-parfum-P428713?icid2=products grid:p428713
43,Alien Eau de Parfum,Size: 2 oz/ 60 mL Eau de Parfum Spray,Mugler,120.00,USD,https://www.sephora.com/product/alien-P196516?icid2=products grid:p196516
44,CANDY Eau de Parfum,Size: 2.7 oz/ 80 mL Eau de Parfum Spray,Prada,126.00,USD,https://www.sephora.com/product/candy-P376127?icid2=products grid:p376127
45,Acqua di Gioia,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,81.00,USD,https://www.sephora.com/product/acqua-di-gioia-P271538?icid2=products grid:p271538
46,No.04 Bois de Balincourt Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Maison Louis Marie,85.00,USD,https://www.sephora.com/product/n0-04-bois-de-balincourt-eau-de-parfum-P431160?icid2=products grid:p431160
47,Miss Dior Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Dior,105.00,USD,https://www.sephora.com/product/the-new-miss-dior-eau-de-parfum-P421729?icid2=products grid:p421729
48,Princess Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135.00,USD,https://www.sephora.com/product/princess-eau-de-parfum-P433937?icid2=products grid:p433937
49,’REPLICA’ Lazy Sunday Morning,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Maison Margiela,135.00,USD,https://www.sephora.com/product/replica-lazy-sunday-morning-P385354?icid2=products grid:p385354
50,Dylan Blue Pour Femme,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Versace,92.00,USD,https://www.sephora.com/product/dylan-blue-pour-femme-P429981?icid2=products grid:p429981
51,Bitter Peach Eau De Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,350.00,USD,https://www.sephora.com/product/tom-ford-bitter-peach-eau-de-parfum-P464304?icid2=products grid:p464304
52,Daisy Love,Size: 3.4 oz/ 100 mL Eau de Toilette  Spray,Marc Jacobs Fragrances,108.00,USD,https://www.sephora.com/product/daisy-love-P431151?icid2=products grid:p431151
53,Tuscan Leather,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/tuscan-leather-P393153?skuId=2175735&icid2=products grid:p393153
54,Neroli Portofino,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250.00,USD,https://www.sephora.com/product/neroli-portofino-P378133?icid2=products grid:p378133
55,Flowerbomb Travel Spray,Size: 0.33oz/10mL Eau de Parfum Travel Spray,Viktor&Rolf,32.00,USD,https://www.sephora.com/product/null-P446119?icid2=products grid:p446119
56,Sinner Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,KVD Vegan Beauty,null,USD,https://www.sephora.com/product/sinner-eau-de-parfum-P420219?skuId=1957224&icid2=products grid:p420219
57,Sì Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,98.00,USD,https://www.sephora.com/product/si-eau-de-parfum-P388029?icid2=products grid:p388029
58,English Pear & Freesia Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/english-pear-freesia-cologne-P417180?icid2=products grid:p417180
59,Florence,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/florence-P38221?icid2=products grid:p38221
60,Peony & Blush Suede Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/peony-blush-suede-cologne-P417181?icid2=products grid:p417181
61,Nectarine Blossom & Honey Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/nectarine-blossom-honey-cologne-P417182?icid2=products grid:p417182
62,Flowerbomb Nectar,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Viktor&Rolf,120.00,USD,https://www.sephora.com/product/flowerbomb-nectar-P429082?icid2=products grid:p429082
63,Daisy Eau So Fresh,Size: 4.25 oz/ 125 mL Eau De Toilette Spray,Marc Jacobs Fragrances,118.00,USD,https://www.sephora.com/product/daisy-eau-so-fresh-P281424?icid2=products grid:p281424
64,Flowerbomb Mini,Size: 0.68 oz/ 20 mL,Viktor&Rolf,55.00,USD,https://www.sephora.com/product/flowerbomb-mini-P426305?icid2=products grid:p426305
65,Hypnotic Poison,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Dior,85.00,USD,https://www.sephora.com/product/hypnotic-poison-P4484?skuId=260885&icid2=products grid:p4484
66,Black Orchid Parfum,Size: 0.33 oz/ 10 mL Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/tom-ford-black-orchid-parfum-P460873?skuId=2369304&icid2=products grid:p460873
67,Light Blue Eau Intense,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,DOLCE&GABBANA,110.00,USD,https://www.sephora.com/product/light-blue-pour-femme-eau-intense-P418849?icid2=products grid:p418849
68,Sì Passione Eau de Parfum,Size: 1.7 oz/ 50 mL Spray Eau de Parfum,Armani Beauty,98.00,USD,https://www.sephora.com/product/si-passione-eau-de-parfum-P430871?icid2=products grid:p430871
69,Idôle Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Lancôme,99.00,USD,https://www.sephora.com/product/idole-P448111?icid2=products grid:p448111
70,Good Girl Gone Bad by KILIAN,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240.00,USD,https://www.sephora.com/product/good-girl-gone-bad-P429631?icid2=products grid:p429631
71,Fucking Fabulous Travel Spray,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,75.00,USD,https://www.sephora.com/product/fucking-fabulous-travel-size-P448464?icid2=products grid:p448464
72,The Only One Eau de Parfum,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,DOLCE&GABBANA,122.00,USD,https://www.sephora.com/product/the-only-one-eau-de-parfum-P437947?icid2=products grid:p437947
73,Indigo Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76.00,USD,https://www.sephora.com/product/indigo-P385317?icid2=products grid:p385317
74,Clémentine California Cologne Absolue Pure Perfume,Size: 3.3 oz/ 100 mL Cologne Absolue Pure Perfume Spray,Atelier Cologne,142.00,USD,https://www.sephora.com/product/clementine-california-P410197?icid2=products grid:p410197
75,Bright Crystal Absolu,Size: 3 oz/ 90 mL Eau de Parfum Spray,Versace,115.00,USD,https://www.sephora.com/product/bright-crystal-absolu-P385465?icid2=products grid:p385465
76,Angel Eau de Parfum,Size: 0.8 oz/ 25 mL Eau de Parfum Shooting Star Spray,Mugler,85.00,USD,https://www.sephora.com/product/angel-P9864?icid2=products grid:p9864
77,Velvet Orchid,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,134.00,USD,https://www.sephora.com/product/velvet-orchid-P387250?icid2=products grid:p387250
78,Nomade Eau de Parfum,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,Chloé,132.00,USD,https://www.sephora.com/product/nomade-eau-de-parfum-P428451?icid2=products grid:p428451
79,Mon Guerlain Eau de Parfum,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Guerlain,135.00,USD,https://www.sephora.com/product/mon-guerlain-P416938?icid2=products grid:p416938
80,Viva La Juicy,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Juicy Couture,79.00,USD,https://www.sephora.com/product/viva-la-juicy-P219412?icid2=products grid:p219412
81,BONBON,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Viktor&Rolf,98.00,USD,https://www.sephora.com/product/bonbon-P397836?icid2=products grid:p397836
82,"Black Phantom - ""Memento Mori""",Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240.00,USD,https://www.sephora.com/product/black-phantom-memento-mori-P429627?icid2=products grid:p429627
83,'REPLICA' Under the Lemon Trees,Size: 0.34oz/ 10mL Eau de Toilette Travel Spray,Maison Margiela,30.00,USD,https://www.sephora.com/product/replica-under-lemon-trees-eau-de-toilette-P440634?skuId=2196947&icid2=products grid:p440634
84,Guilty Intense,Size: 1 oz Eau de Parfum Spray,Gucci,78.00,USD,https://www.sephora.com/product/guilty-intense-P297904?icid2=products grid:p297904
85,Flora by Gucci Eau de Parfum,Size: 1.6oz/50mL Eau de Parfum Spray,Gucci,100.00,USD,https://www.sephora.com/product/flora-by-gucci-eau-de-parfum-P257520?icid2=products grid:p257520
86,Vanille Insensée Cologne Absolue Pure Perfume ,Size: 3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray,Atelier Cologne,142.00,USD,https://www.sephora.com/product/vanille-insensee-cologne-absolue-P375819?icid2=products grid:p375819
87,Crystal Noir,Size: 3 oz/ 90 mL Eau de Toilette Spray,Versace,99.00,USD,https://www.sephora.com/product/crystal-noir-P307000?icid2=products grid:p307000
88,Roses De Chloé,Size: 2.5 oz/ 75 mL Eau de Toilette Spray,Chloé,125.00,USD,https://www.sephora.com/product/roses-de-chloe-P384710?icid2=products grid:p384710
89,Angel Nova Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Mugler,100.00,USD,https://www.sephora.com/product/mugler-angel-nova-eau-de-parfum-P468698?icid2=products grid:p468698
90,’REPLICA’ Sailing Day,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Maison Margiela,135.00,USD,https://www.sephora.com/product/replica-sailing-day-P427008?icid2=products grid:p427008
91,Flowerbomb Dew Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Viktor&Rolf,165.00,USD,https://www.sephora.com/product/viktor-rolf-flowerbomb-dew-eau-de-parfum-P456555?icid2=products grid:p456555
92,Eau de Soleil Blanc,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,TOM FORD,134.00,USD,https://www.sephora.com/product/eau-de-soleil-blanc-P428452?icid2=products grid:p428452
93,Signature Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Tory Burch,100.00,USD,https://www.sephora.com/product/tory-burch-P384967?icid2=products grid:p384967
94,LIBRE Eau de Parfum Intense,Size: 3oz/ 90 mL Eau de Parfum Intense Spray,Yves Saint Laurent,132.00,USD,https://www.sephora.com/product/yves-saint-laurent-libre-eau-de-parfum-intense-P462417?icid2=products grid:p462417
95,L'Interdit Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Givenchy,93.00,USD,https://www.sephora.com/product/givenchy-l-interdit-eau-de-parfum-P457669?icid2=products grid:p457669
96,Romance,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ralph Lauren,78.00,USD,https://www.sephora.com/product/romance-P6463?icid2=products grid:p6463
97,Guilty Pour Femme Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85.00,USD,https://www.sephora.com/product/guilty-P273900?icid2=products grid:p273900
98,Flora By Gucci Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85.00,USD,https://www.sephora.com/product/flora-by-gucci-eau-de-toilette-P237121?icid2=products grid:p237121
99,Eros Pour Femme Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Versace,130.00,USD,https://www.sephora.com/product/eros-pour-femme-eau-de-parfum-P395212?icid2=products grid:p395212
100,My Burberry Blush,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,BURBERRY,99.00,USD,https://www.sephora.com/product/my-burberry-blush-P421296?icid2=products grid:p421296
101,’REPLICA’ Lipstick On,Size: 3.4 oz/ 100 mL,Maison Margiela,135.00,USD,https://www.sephora.com/product/replica-lipstick-on-P404756?icid2=products grid:p404756
102,The One,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,DOLCE&GABBANA,122.00,USD,https://www.sephora.com/product/the-one-P195321?icid2=products grid:p195321
103,Clinique Happy,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,CLINIQUE,57.00,USD,https://www.sephora.com/product/clinique-happy-P122641?icid2=products grid:p122641
104,Beyond Romance Eau De Parfum,Size: 0.34 oz/ 10 mL Eau de Parfum Spray,Ralph Lauren,26.00,USD,https://www.sephora.com/product/beyond-romance-eau-de-parfum-P448476?skuId=2320455&icid2=products grid:p448476
105,Noir de Noir,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/noir-de-noir-P393163?skuId=2220135&icid2=products grid:p393163
106,"Straight To Heaven, White Cristal",Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240.00,USD,https://www.sephora.com/product/straight-to-heaven-white-cristal-P429629?icid2=products grid:p429629
107,Dahlia & Vines Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,null,USD,https://www.sephora.com/product/dahlia-vines-P382094?skuId=1558170&icid2=products grid:p382094
108,Orange Blossom Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/orange-blossom-cologne-P417183?icid2=products grid:p417183
109,Good Girl Eau de Parfum Légère,Size: 1.7oz/ 50mL Spray Eau de Parfum,Carolina Herrera,98.00,USD,https://www.sephora.com/product/legere-P438526?icid2=products grid:p438526
110,Wild Bluebell Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/wild-bluebell-cologne-P417184?icid2=products grid:p417184
111,Beach Fragrance,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Bobbi Brown,80.00,USD,https://www.sephora.com/product/beach-fragrance-P270559?icid2=products grid:p270559
112,’REPLICA’ Flower Market,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Maison Margiela,135.00,USD,https://www.sephora.com/product/replica-flower-market-P385356?icid2=products grid:p385356
113,Not A Perfume Superdose,Size: 3.3 oz Eau de Parfum Spray,Juliette Has a Gun,150.00,USD,https://www.sephora.com/product/juliette-has-a-gun-not-perfume-superdose-P458629?icid2=products grid:p458629
114,Rush,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Gucci,82.00,USD,https://www.sephora.com/product/rush-P4965?icid2=products grid:p4965
115,Flowerbomb Midnight,Size: 1.7oz/50mL  Eau de Parfum  Spray,Viktor&Rolf,115.00,USD,https://www.sephora.com/product/flowerbomb-midnight-P441723?icid2=products grid:p441723
116,Oud & Bergamot Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195.00,USD,https://www.sephora.com/product/oud-bergamot-cologne-intense-P417193?icid2=products grid:p417193
117,Miss Dior Eau de Toilette ,Size: 3.4oz/100mL Eau de Toilette Spray,Dior,115.00,USD,https://www.sephora.com/product/miss-dior-eau-de-toilette-spray-P440915?icid2=products grid:p440915
118,Miss Dior Absolutely Blooming,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,Dior,135.00,USD,https://www.sephora.com/product/miss-dior-absolutely-blooming-P410469?icid2=products grid:p410469
119,White Suede,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65.00,USD,https://www.sephora.com/product/white-suede-P393137?skuId=2220143&icid2=products grid:p393137
120,Daisy Love Eau So Sweet,Size: 0.67 oz/ 20 mL Eau de Toilette Spray,Marc Jacobs Fragrances,49.00,USD,https://www.sephora.com/product/daisy-eau-so-sweet-P442513?skuId=2316966&icid2=products grid:p442513
121,Mémoire d'une Odeur Eau de Parfum,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Gucci,120.00,USD,https://www.sephora.com/product/memoire-eau-de-parfum-for-her-P448480?icid2=products grid:p448480
122,Reserve - Radiant Nectar,Size: 3.4 oz/ 100 mL Eau De Parfum Spray,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/clean-reserve-radiant-nectar-P456552?skuId=2316099&icid2=products grid:p456552
123,Love Story,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,Chloé,132.00,USD,https://www.sephora.com/product/love-story-P393664?icid2=products grid:p393664
124,Reserve - Skin,Not available,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-skin-P404356?icid2=products grid:p404356
125,MMMM…,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135.00,USD,https://www.sephora.com/product/mmmm-P412535?icid2=products grid:p412535
126,Opium,Size: 1 oz Eau de Toilette Spray,Yves Saint Laurent,62.00,USD,https://www.sephora.com/product/opium-P6303?icid2=products grid:p6303
127,Amazing Grace Eau de Toilette,Size: 2 oz/ 60 mL Eau de Toilette Spray,philosophy,52.00,USD,https://www.sephora.com/product/amazing-grace-eau-de-toilette-P33801?icid2=products grid:p33801
128,Vanilla Vibes,Size: 3.4oz/100mL Eau de Parfum Spray,Juliette Has a Gun,135.00,USD,https://www.sephora.com/product/vanilla-vibes-P445401?skuId=2175982&icid2=products grid:p445401
129,Bamboo Eau de Parfum,Size: 1 oz Eau de Parfum Spray,Gucci,74.00,USD,https://www.sephora.com/product/bamboo-eau-de-parfum-P398432?icid2=products grid:p398432
130,KAYALI MUSK | 12,Size: 3.4 oz/100 mL Eau de Parfum Spray,HUDA BEAUTY,118.00,USD,https://www.sephora.com/product/kayali-musk-P439405?icid2=products grid:p439405
131,Black Tulip Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76.00,USD,https://www.sephora.com/product/black-tulip-P415763?icid2=products grid:p415763
132,Wild Poppy Eau de Parfum,Size: 1.7oz/50mL Eau de Parfum Spray,NEST New York,76.00,USD,https://www.sephora.com/product/wild-poppy-P440637?icid2=products grid:p440637
133,Orange Sanguine Cologne Absolue Pure Perfume ,Size: 3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray,Atelier Cologne,142.00,USD,https://www.sephora.com/product/orange-sanguine-cologne-absolue-P375817?icid2=products grid:p375817
134,Lime Basil & Mandarin Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142.00,USD,https://www.sephora.com/product/lime-basil-mandarin-cologne-P417186?icid2=products grid:p417186
135,Cleopatra,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76.00,USD,https://www.sephora.com/product/cleopatra-P54900?icid2=products grid:p54900
136,JOY by Dior,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Dior,100.00,USD,https://www.sephora.com/product/joy-by-dior-P435915?icid2=products grid:p435915
137,Mediterranean Honeysuckle,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,AERIN,135.00,USD,https://www.sephora.com/product/mediterranean-honeysuckle-P405269?icid2=products grid:p405269
138,Reserve - Rain,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,CLEAN RESERVE,98.00,USD,https://www.sephora.com/product/reserve-rain-P404358?icid2=products grid:p404358
139,Light Blue Eau de Toilette Travel Spray,Size: 0.33 oz/ 10 mL Eau de Toilette Spray,DOLCE&GABBANA,29.00,USD,https://www.sephora.com/product/light-blue-rollerball-P377485?icid2=products grid:p377485
140,Myrrh & Tonka Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195.00,USD,https://www.sephora.com/product/myrrh-tonka-cologne-intense-P417192?icid2=products grid:p417192
141,Pure Grace Fragrance,Size: 2 oz/ 60 mL Eau de Toilette Spray,philosophy,52.00,USD,https://www.sephora.com/product/pure-grace-fragrance-P49706?icid2=products grid:p49706
