No,Name,Type,Brand Name,Price,Currency,Link
146,Daisy Dream,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Marc Jacobs Fragrances,86,USD,https://www.sephora.com/product/daisy-dream-P387562?icid2=products grid:p387562
147,Guilty Pour Femme Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85,USD,https://www.sephora.com/product/guilty-P273900?icid2=products grid:p273900
148,Not A Perfume Superdose,Size: 3.3 oz Eau de Parfum Spray,Juliette Has a Gun,150,USD,https://www.sephora.com/product/juliette-has-a-gun-not-perfume-superdose-P458629?icid2=products grid:p458629
149,MYTH Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,100,USD,https://www.sephora.com/product/myth-eau-de-parfum-P412047?icid2=products grid:p412047
150,Giulietta,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76,USD,https://www.sephora.com/product/giulietta-P234438?icid2=products grid:p234438
151,for her Eau de Parfum,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,Narciso Rodriguez,100,USD,https://www.sephora.com/product/for-her-eau-de-parfum-P122345?icid2=products grid:p122345
152,Love Relentlessly,Size: 3.4 oz/ 100 mL Eau de Parfum  Spray,Tory Burch,122,USD,https://www.sephora.com/product/love-relentlessly-P48696122?icid2=products grid:p48696122
153,Cleopatra,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76,USD,https://www.sephora.com/product/cleopatra-P54900?icid2=products grid:p54900
154,Velvet Rose & Oud Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195,USD,https://www.sephora.com/product/velvet-rose-oud-cologne-intense-P417195?icid2=products grid:p417195
155, MÉTALLIQUE ,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,TOM FORD,195,USD,https://www.sephora.com/product/metallique-P448155?icid2=products grid:p448155
156,Flowerbomb Midnight,Size: 1.7oz/50mL  Eau de Parfum  Spray,Viktor&Rolf,115,USD,https://www.sephora.com/product/flowerbomb-midnight-P441723?icid2=products grid:p441723
157,Pure Musc Eau de Parfum,Size: 3.3oz/100mL Eau de Parfum Spray,Narciso Rodriguez,128,USD,https://www.sephora.com/product/pure-musc-eau-de-parfum-P441206?icid2=products grid:p441206
158,Pink Sugar,Size: 1 oz/ 30 mL Eau de Toilette Spray,Pink Sugar,30,USD,https://www.sephora.com/product/pink-sugar-P44903?skuId=796524&icid2=products grid:p44903
159,Brit Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,BURBERRY,85,USD,https://www.sephora.com/product/brit-eau-de-parfum-P49405?icid2=products grid:p49405
160,Red Roses Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142,USD,https://www.sephora.com/product/red-roses-cologne-P423281?icid2=products grid:p423281
161,Twilly d'Hermès Eau de Parfum,Size: 2.8 oz/ 83 mL Eau de Parfum Spray,HERMÈS,136,USD,https://www.sephora.com/product/twilly-d-herm-P422442?icid2=products grid:p422442
162,Dolce Garden,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,DOLCE&GABBANA,122,USD,https://www.sephora.com/product/dolce-garden-P429971?icid2=products grid:p429971
163,Sugar Lemon,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,fresh,90,USD,https://www.sephora.com/product/sugar-lemon-P72503?skuId=974592&icid2=products grid:p72503
164,My Burberry Black,Size: 1.6 oz/ 47 mL Parfum Spray,BURBERRY,99,USD,https://www.sephora.com/product/my-burberry-black-P410239?icid2=products grid:p410239
165,Rosa Nobile,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,Acqua di Parma,220,USD,https://www.sephora.com/product/rosa-nobile-P388670?icid2=products grid:p388670
166,Miss Dior Eau de Toilette ,Size: 3.4oz/100mL Eau de Toilette Spray,Dior,115,USD,https://www.sephora.com/product/miss-dior-eau-de-toilette-spray-P440915?icid2=products grid:p440915
167,Brit Sheer,Size: 1 oz Eau de Toilette Spray,BURBERRY,60,USD,https://www.sephora.com/product/brit-sheer-P222308?icid2=products grid:p222308
168,Love Story,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,Chlo�,132,USD,https://www.sephora.com/product/love-story-P393664?icid2=products grid:p393664
169,Her London Dream Eau de Parfum,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,BURBERRY,99,USD,https://www.sephora.com/product/burberry-her-london-dream-eau-de-parfum-P461140?icid2=products grid:p461140
170,Opium,Size: 1 oz Eau de Toilette Spray,Yves Saint Laurent,62,USD,https://www.sephora.com/product/opium-P6303?icid2=products grid:p6303
171,Ralph,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Ralph Lauren,82,USD,https://www.sephora.com/product/ralph-P9009?icid2=products grid:p9009
172,euphoria,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Calvin Klein,79,USD,https://www.sephora.com/product/euphoria-P117410?icid2=products grid:p117410
173,Bloom Acqua di Fiori Eau de Toilette For Her,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85,USD,https://www.sephora.com/product/bloom-acqua-di-fiori-eau-de-tolilette-for-her-P430908?icid2=products grid:p430908
174,Mandarino Di Amalfi,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250,USD,https://www.sephora.com/product/mandarino-di-amalfi-P392229?icid2=products grid:p392229
175,Cashmere Mist Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Donna Karan,100,USD,https://www.sephora.com/product/cashmere-mist-eau-de-parfum-P41391?icid2=products grid:p41391
176,Vanille Extreme,Size: 1 oz/ 30 mL Eau de Toilette Spray,Comptoir Sud Pacifique,42,USD,https://www.sephora.com/product/vanille-extreme-P386776?icid2=products grid:p386776
177,MOSCHINO TOY 2,Size: 1.7oz/50mL Eau de Parfum Spray,Moschino,76,USD,https://www.sephora.com/product/moschino-toy-2-P442241?icid2=products grid:p442241
178,Sexy Amber,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Michael Kors,114,USD,https://www.sephora.com/product/sexy-amber-eau-de-parfum-P395438?icid2=products grid:p395438
179,Wonderland Peony Eau De Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Floral Street,78,USD,https://www.sephora.com/product/wonderland-eau-de-parfum-P448120?icid2=products grid:p448120
180,Sugar Lychee,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50,USD,https://www.sephora.com/product/sugar-lychee-P171917?icid2=products grid:p171917
181,Si Fiori Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,98,USD,https://www.sephora.com/product/si-fiori-eau-de-parfum-P446794?icid2=products grid:p446794
182,Cannabis Santal,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50,USD,https://www.sephora.com/product/cannabis-santal-P148417?icid2=products grid:p148417
183,JOY by Dior,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Dior,100,USD,https://www.sephora.com/product/joy-by-dior-P435915?icid2=products grid:p435915
184,Dolce Eau de Parfum,Size: 2.5 oz/ 75 mL Eau de Parfum Spray,DOLCE&GABBANA,122,USD,https://www.sephora.com/product/dolce-P385301?icid2=products grid:p385301
185,Trésor,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Lanc�me,91,USD,https://www.sephora.com/product/tresor-P375937?icid2=products grid:p375937
186,Jasmine Sambac & Marigold Cologne Intense,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Jo Malone London,195,USD,https://www.sephora.com/product/jasmine-sambac-marigold-P429419?icid2=products grid:p429419
187,Aqua Allegoria Mandarine Basilic Eau de Toilette,Size: 4.2 oz/ 125 mL Eau de Toilette Spray,Guerlain,140,USD,https://www.sephora.com/product/aqua-allegoria-mandarine-basilic-P428681?icid2=products grid:p428681
188,Honeysuckle & Davana Cologne,Size: 1 oz/ 30 mL Eau de Parfum Spray,Jo Malone London,72,USD,https://www.sephora.com/product/honeysuckle-davana-cologne-P435343?skuId=2098879&icid2=products grid:p435343
189,Colette ,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76,USD,https://www.sephora.com/product/colette-collection-P270025?icid2=products grid:p270025
190,SWEET Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,105,USD,https://www.sephora.com/product/ellis-brooklyn-sweet-eau-de-parfum-P457891?icid2=products grid:p457891
191,Eau des Merveilles,Size: 3.3 oz/ 98 mL Eau des Merveilles Eau de Toilette Spray,HERMÈS,155,USD,https://www.sephora.com/product/eau-des-merveilles-P375113?icid2=products grid:p375113
192,Aqua Allegoria Coconut Fizz Eau de Toilette,Size: 4.2 oz/ 125 mL Eau de Toilette Spray,Guerlain,140,USD,https://www.sephora.com/product/guerlain-coconut-fizz-P458628?icid2=products grid:p458628
193,Collection Azur - Cèdre Atlas ,Size: 0.34 oz/ 10 mL Colognee Pure Perfume Spray,Atelier Cologne,30,USD,https://www.sephora.com/product/cedre-atlas-P394141?skuId=1990803&icid2=products grid:p394141
194,Dark Amber & Ginger Lily Cologne Intense,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,195,USD,https://www.sephora.com/product/dark-amber-ginger-lily-cologne-intense-P417190?icid2=products grid:p417190
195,Omnia Crystalline,Size: 2.2 oz/ 65 mL Eau de Toilette Spray,BVLGARI,88,USD,https://www.sephora.com/product/omnia-crystalline-P112814?icid2=products grid:p112814
196,Viva La Juicy Gold Couture,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Juicy Couture,79,USD,https://www.sephora.com/product/viva-la-juicy-gold-couture-P387939?icid2=products grid:p387939
197,Ocean di Gioia Eau de Parfum,Size: 1 oz/ 30 mL Eau de Parfum Spray,Armani Beauty,61,USD,https://www.sephora.com/product/giorgio-armani-beauty-ocean-di-gioia-eau-de-parfum-P457884?icid2=products grid:p457884
198,Prada Candy Kiss Eau de Parfum,Size: 2.7 oz/ 80 mL Eau de Parfum Spray,Prada,126,USD,https://www.sephora.com/product/prada-candy-kiss-P405579?icid2=products grid:p405579
199,Black Opium Eau de Parfum Intense,Size: 1.6oz/50mL Eau de Parfum Spray,Yves Saint Laurent,100,USD,https://www.sephora.com/product/black-opium-eau-de-parfum-intense-P440088?icid2=products grid:p440088
200,Eau des Merveilles Bleue Eau de Toilette,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,HERMÈS,114,USD,https://www.sephora.com/product/eau-des-merveilles-bleue-P420118?icid2=products grid:p420118
201,Vanille Coco,Size: 1 oz/ 30 mL Eau de Toilette Spray,Comptoir Sud Pacifique,42,USD,https://www.sephora.com/product/vanille-coco-P386771?icid2=products grid:p386771
202,La Vie Est Belle L'Eclat Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Lanc�me,99,USD,https://www.sephora.com/product/la-vie-est-belle-l-eclat-eau-de-parfum-P425810?icid2=products grid:p425810
203,Adults Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135,USD,https://www.sephora.com/product/adults-eau-de-parfum-P433941?icid2=products grid:p433941
204,Michael Kors Eau De Parfum,Size: 3.4 oz Eau de Parfum Spray,Michael Kors,120,USD,https://www.sephora.com/product/michael-kors-P9008?icid2=products grid:p9008
205,Pomélo Paradis Cologne Absolue Pure Perfume ,Size: 3.3 oz/ 100 mL Cologne Absolue Pure Perfume  Spray,Atelier Cologne,142,USD,https://www.sephora.com/product/polemo-paradise-P392805?icid2=products grid:p392805
206,Clinique Happy Heart,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,CLINIQUE,57,USD,https://www.sephora.com/product/clinique-happy-heart-P433472?icid2=products grid:p433472
207,Café Rose,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,TOM FORD,340,USD,https://www.sephora.com/product/cafe-rose-P393157?icid2=products grid:p393157
208,Eau de rhubarbe écarlate Eau de Cologne,Size: 3.3 oz/ 98 mL Eau de Cologne Spray,HERMÈS,132,USD,https://www.sephora.com/product/eau-de-rhubarbe-ecarlate-P407507?icid2=products grid:p407507
209,Reserve - Solar Bloom,Size: 3.4oz/100mL Eau de Parfum Spray,CLEAN RESERVE,98,USD,https://www.sephora.com/product/reserve-solar-bloom-P442520?icid2=products grid:p442520
210,Mon Paris Intensement Eau de Parfum,Size: 3.04 oz/ 90 mL Eau de Parfum Spray,Yves Saint Laurent,128,USD,https://www.sephora.com/product/yves-saint-laurent-mon-paris-intensement-eau-de-parfum-P458229?icid2=products grid:p458229
211,Hot Couture Eau de Toilette,Size: 3.3 oz/ 100 mL Eau de Toilette Spray,Givenchy,103,USD,https://www.sephora.com/product/hot-couture-P201400?icid2=products grid:p201400
212,Vanille Fatale,Size: 1.7oz/ 50mL Eau de Parfum Spray,TOM FORD,250,USD,https://www.sephora.com/product/vanille-fatale-P428696?icid2=products grid:p428696
213,Un Jardin sur le Nil Eau de Toilette,Size: 3.3 oz/ 98 mL Eau de Toilette Spray,HERMÈS,140,USD,https://www.sephora.com/product/un-jardin-sur-le-nil-P375126?icid2=products grid:p375126
214,Eros Pour Femme Eau de Toilette,Size: 3.4 oz/ 100 mL Eau de Toilette Spray,Versace,105,USD,https://www.sephora.com/product/eros-pour-femme-eau-de-toilette-P412536?icid2=products grid:p412536
215,Bloom Nettare di Fiori,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,Gucci,115,USD,https://www.sephora.com/product/bloom-nettare-di-fiori-P433483?icid2=products grid:p433483
216,Fresh Cream,Size: 2 oz Eau de Toilette Spray,philosophy,45,USD,https://www.sephora.com/product/fresh-cream-P387548?icid2=products grid:p387548
217,Intoxicated,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240,USD,https://www.sephora.com/product/intoxicated-P429619?icid2=products grid:p429619
218,Flora By Gucci Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Gucci,85,USD,https://www.sephora.com/product/flora-by-gucci-eau-de-toilette-P237121?icid2=products grid:p237121
219,Sunny Side Up,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135,USD,https://www.sephora.com/product/sunny-side-up-P423771?icid2=products grid:p423771
220,Un Jardin sur la Lagune Eau de Toilette,Size: 1.6oz/50mL Eau de Toilette Spray,HERMÈS,103,USD,https://www.sephora.com/product/un-jardin-sur-la-lagune-P443789?icid2=products grid:p443789
221,Miss Dior Eau de Toilette Rollerpearl,Size: 0.7 oz/20 mL Eau de Toilette Rollerball,Dior,39,USD,https://www.sephora.com/product/miss-dior-eau-de-toilette-rollerpearl-P440916?icid2=products grid:p440916
222,Orange Blossom Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Orange Blossom Eau de Parfum,The 7 Virtues,79,USD,https://www.sephora.com/product/orange-blossom-eau-de-parfum-P428706?icid2=products grid:p428706
223,Bloom Profumo di Fiori Eau de Parfum,Size: 1.6 oz/ 50 mL Eau De Parfum Spray,Gucci,105,USD,https://www.sephora.com/product/gucci-bloom-profumo-di-fiori-eau-de-parfum-P460874?icid2=products grid:p460874
224,SALT Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Ellis Brooklyn,105,USD,https://www.sephora.com/product/ellis-brooklyn-salt-eau-de-parfum-P457892?icid2=products grid:p457892
225,Trésor Midnight Rose,Size: 2.5 oz Eau de Parfum Spray,Lanc�me,110,USD,https://www.sephora.com/product/tresor-midnight-rose-P375938?icid2=products grid:p375938
226,Pour Femme Intense,Size: 3.3 oz/ 100 mL Eau de Parfum  Spray,DOLCE&GABBANA,123,USD,https://www.sephora.com/product/pour-femme-intense-P382515?icid2=products grid:p382515
227,Guilty Eau,Size: 1.6 oz Eau de Toilette Spray,Gucci,80,USD,https://www.sephora.com/product/guilty-eau-P405067?icid2=products grid:p405067
228,Wisteria Blue Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76,USD,https://www.sephora.com/product/wisteria-blue-P427608?icid2=products grid:p427608
229,Gentleman Eau de Parfum,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Givenchy,106,USD,https://www.sephora.com/product/gentleman-eau-de-parfum-P430174?icid2=products grid:p430174
230,Fleur de Portofino,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOM FORD,250,USD,https://www.sephora.com/product/fleur-de-portofino-P399510?icid2=products grid:p399510
231,Classic - Rain ,Size: 2oz/60mL Eau de Parfum  Spray,CLEAN RESERVE,74,USD,https://www.sephora.com/product/rain-P375720?icid2=products grid:p375720
232,Patchouli Citrus Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Patchouli Citrus Eau de Parfum,The 7 Virtues,79,USD,https://www.sephora.com/product/patchouli-citrus-eau-de-parfum-P428708?icid2=products grid:p428708
233,Un Jardin sur le Toit Eau de Toilette,Size: 3.3 oz/ 98 mL Eau de Toilette Spray,HERMÈS,140,USD,https://www.sephora.com/product/un-jardin-sur-le-toit-P375127?icid2=products grid:p375127
234,Amazing Grace Ballet Rose Eau de Toilette,Size: 2.0 oz/ 60 mL Eau de Toilette Spray,philosophy,52,USD,https://www.sephora.com/product/amazing-grace-ballet-rose-eau-de-toilette-P427744?icid2=products grid:p427744
235,Reserve - Sel Santal,Not available,CLEAN RESERVE,98,USD,https://www.sephora.com/product/reserve-sel-santal-P415222?skuId=2019586&icid2=products grid:p415222
236,Daisy Eau de Parfum,Not available,Marc Jacobs Fragrances,96,USD,https://www.sephora.com/product/daisy-eau-de-parfum-P223807?icid2=products grid:p223807
237,KAYALI CITRUS | 08,Size: 3.4 oz/100 mL Eau de Parfum Spray,HUDA BEAUTY,118,USD,https://www.sephora.com/product/kayali-citrus-P439403?icid2=products grid:p439403
238,Elixir des Merveilles Eau de Parfum Spray,Size: 3.3 oz/ 98 mL Elixir des Merveilles Eau de Parfum Spray,HERMÈS,170,USD,https://www.sephora.com/product/elixir-des-merveilles-eau-de-parfum-spray-P446445?skuId=1436682&icid2=products grid:p446445
239,Noir de Noir Travel Spray,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65,USD,https://www.sephora.com/product/noir-de-noir-travel-spray-P451872?icid2=products grid:p451872
240,Rose De Grasse,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,AERIN,240,USD,https://www.sephora.com/product/rose-de-grasse-P433906?icid2=products grid:p433906
241,Classic - Warm Cotton,Size: 2oz/60mL Eau de Parfum  Spray,CLEAN RESERVE,74,USD,https://www.sephora.com/product/warm-cotton-P179007?icid2=products grid:p179007
242,Leila Lou Perfume,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,By Rosie Jane,65,USD,https://www.sephora.com/product/leila-lou-P431441?icid2=products grid:p431441
243,Pleasures,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Estée Lauder,98,USD,https://www.sephora.com/product/pleasures-P379992?icid2=products grid:p379992
244,Vodka on the Rocks,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240,USD,https://www.sephora.com/product/vodka-on-rocks-P429625?icid2=products grid:p429625
245,Dahlia Divin Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Givenchy,92,USD,https://www.sephora.com/product/dahlia-divin-P388718?icid2=products grid:p388718
246,Burberry London,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,BURBERRY,78,USD,https://www.sephora.com/product/burberry-london-P136025?skuId=906677&icid2=products grid:p136025
247,ETERNITY,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Calvin Klein,75,USD,https://www.sephora.com/product/eternity-P4099?icid2=products grid:p4099
248,Kissing Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135,USD,https://www.sephora.com/product/kissing-eau-de-parfum-P433939?icid2=products grid:p433939
249,Classic - Skin,Size: 1oz/30mL  Eau de Parfum  Spray,CLEAN RESERVE,44,USD,https://www.sephora.com/product/skin-P294713?icid2=products grid:p294713
250,Very Irrésistible Eau de Toilette,Size: 1.7 oz/ 50 mL Eau de Toilette Spray,Givenchy,79,USD,https://www.sephora.com/product/very-irresistible-givenchy-P45600?icid2=products grid:p45600
251,Vetiver Elemi Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Vetiver Elemi Eau de Parfum,The 7 Virtues,79,USD,https://www.sephora.com/product/vetiver-elemi-eau-de-parfum-P428715?icid2=products grid:p428715
252,Brown Sugar,Size: 1 oz/ 30 mL Eau de Parfum Spray,fresh,50,USD,https://www.sephora.com/product/brown-sugar-P280717?icid2=products grid:p280717
253,Hanami Eau de Parfum,Size: 1.7oz/ 50 mL Eau de Parfum Spray,PHLUR,96,USD,https://www.sephora.com/product/hanami-eau-de-parfum-P433161?icid2=products grid:p433161
254,Ikat Jasmine,Size: 3.4 oz/ 101 mL Eau de Parfum Spray,AERIN,185,USD,https://www.sephora.com/product/ikat-jasmine-P388762?icid2=products grid:p388762
255,Simone,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,TOCCA,76,USD,https://www.sephora.com/product/simone-P385639?icid2=products grid:p385639
256,No.09 Vallée de Farney Eau de Parfum,Not available,Maison Louis Marie,85,USD,https://www.sephora.com/product/no-09-vall-e-de-farney-eau-de-parfum-P431168?icid2=products grid:p431168
257,Mirto di Panarea,Size: 1 oz/ 30 mL Eau de Toilette Spray,Acqua di Parma,75,USD,https://www.sephora.com/product/blu-mediterraneo-mirto-di-panarea-P307804?skuId=2044741&icid2=products grid:p307804
258,Pour Femme,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,DOLCE&GABBANA,94,USD,https://www.sephora.com/product/pour-femme-P376951?icid2=products grid:p376951
259,212,Size: 2 oz Eau de Toilette Spray,Carolina Herrera,88,USD,https://www.sephora.com/product/212-P4437?icid2=products grid:p4437
260,DAHLIA DIVIN Eau Initiale,Size: 1.7 oz/ 50 mL Eau de Toilette ,Givenchy,79,USD,https://www.sephora.com/product/dahlia-divin-eau-initiale-P433900?icid2=products grid:p433900
261,Prada Candy Gloss Eau de Toilette,Size: 2.7 oz/ 80 mL Eau de Toilette Spray,Prada,102,USD,https://www.sephora.com/product/prada-candy-gloss-P420168?skuId=1958180&icid2=products grid:p420168
262,Fresh Life™,Size: 1 oz/ 30 mL Eau de Parfum ,fresh,50,USD,https://www.sephora.com/product/fresh-life-P384792?icid2=products grid:p384792
263,Boys Eau de Parfum,Size: 3.4 oz/ 100 mL Eau de Parfum ,Kilian,135,USD,https://www.sephora.com/product/boys-eau-de-parfum-P433935?icid2=products grid:p433935
264,Dahlia & Vines Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,NEST New York,76,USD,https://www.sephora.com/product/dahlia-vines-P382094?icid2=products grid:p382094
265,Aromatics Elixir,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,CLINIQUE,82,USD,https://www.sephora.com/product/aromatics-elixir-P122699?icid2=products grid:p122699
266,English Oak & Hazelnut Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142,USD,https://www.sephora.com/product/english-oak-hazelnut-cologne-P422439?icid2=products grid:p422439
267,Nirvana French Grey,Size: 1.0 oz/ 30 mL Eau de Parfum Spray,Elizabeth and James,null,USD,https://www.sephora.com/product/nirvana-french-grey-P421720?skuId=1965631&icid2=products grid:p421720
268,Juicy Couture,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Juicy Couture,76,USD,https://www.sephora.com/product/juicy-couture-P168940?icid2=products grid:p168940
269,Jasmine Neroli Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray - Jasmine Neroli Eau de Parfum,The 7 Virtues,79,USD,https://www.sephora.com/product/jasmine-neroli-eau-de-parfum-P428704?icid2=products grid:p428704
270,Mon Paris Eau de Toilette,Size: 1.6 oz/ 50 mL Eau de Toilette Spray,Yves Saint Laurent,85,USD,https://www.sephora.com/product/mon-paris-eau-de-toilette-P420734?icid2=products grid:p420734
271,Basil & Neroli Cologne,Size: 3.4 oz/ 100 mL  Spray,Jo Malone London,142,USD,https://www.sephora.com/product/basil-neroli-cologne-P417189?icid2=products grid:p417189
272,Lavender Extreme Eau de Parfum,Size: 1.7oz/50mL Eau de Parfum Spray,TOM FORD,350,USD,https://www.sephora.com/product/lavendar-extreme-eau-de-parfum-P445408?icid2=products grid:p445408
273,Romance Rosé,Size: 3.4 oz/ 100 mL Eau de Parfum Spray,Ralph Lauren,98,USD,https://www.sephora.com/product/romance-ros-P429421?icid2=products grid:p429421
274,212 Sexy,Size: 2 oz Eau de Parfum Spray,Carolina Herrera,84,USD,https://www.sephora.com/product/212-sexy-P80002?icid2=products grid:p80002
275,Falling In Love Fragrance,Size: 2 oz/ 60 mL Eau de Toilette Spray,philosophy,52,USD,https://www.sephora.com/product/falling-in-love-fragrance-P38262?icid2=products grid:p38262
276,Dirty Vanilla Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,HERETIC,165,USD,https://www.sephora.com/product/heretic-dirty-vanilla-eau-de-parfum-P463048?icid2=products grid:p463048
277,Poison,Not available,Dior,62,USD,https://www.sephora.com/product/poison-P379931?icid2=products grid:p379931
278,La Vie Est Belle En Rose,Size: 3.4oz/100mL Eau de Toilette Spray,Lanc�me,133,USD,https://www.sephora.com/product/la-vie-belle-en-rose-eau-de-parfum-P443798?icid2=products grid:p443798
279,JOY by Dior - Eau de Parfum Intense,Size: 1.7 oz/ 50mL Eau De Parfum Spray,Dior,105,USD,https://www.sephora.com/product/joy-by-dior-eau-de-parfum-intense-P449549?icid2=products grid:p449549
280,White Suede Travel Spray,Size: 0.33 oz/ 10 mL Eau de Parfum Spray,TOM FORD,65,USD,https://www.sephora.com/product/white-suede-travel-spray-P451871?icid2=products grid:p451871
281,Sky di Gioia,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Armani Beauty,81,USD,https://www.sephora.com/product/sky-di-gioia-P421283?icid2=products grid:p421283
282,My Burberry,Size: 1.6 oz/ 50 mL Eau de Parfum Spray,BURBERRY,99,USD,https://www.sephora.com/product/my-burberry-P388218?icid2=products grid:p388218
283,Ange ou Demon Le Secret Eau de Parfum,Size: 1.7 oz Eau de Parfum Spray,Givenchy,92,USD,https://www.sephora.com/product/ange-ou-demon-le-secret-P258016?icid2=products grid:p258016
284,Good Girl Gone Bad EAU FRAÎCHE by KILIAN,Not available,Kilian,210,USD,https://www.sephora.com/product/kilian-good-girl-gone-bad-eau-fraiche-by-kilian-P457490?icid2=products grid:p457490
285,Hibiscus Palm Eau de Parfum,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,AERIN,135,USD,https://www.sephora.com/product/hibiscus-palm-P428454?icid2=products grid:p428454
286,Candy Sugar Pop Eau de Parfum,Size: 2.7 oz/ 80 mL Eau de Parfum Spray,Prada,126,USD,https://www.sephora.com/product/candy-sugar-pop-P429416?skuId=2038271&icid2=products grid:p429416
287,Moonlight in Heaven,Size: 1.7 oz/ 50 mL Eau de Parfum Spray,Kilian,240,USD,https://www.sephora.com/product/moonlight-in-heaven-P429623?icid2=products grid:p429623
288,Classic - Fresh Laundry,Size: 2oz/60mL  Eau de Parfum  Spray,CLEAN RESERVE,74,USD,https://www.sephora.com/product/fresh-laundry-P95424?icid2=products grid:p95424
289,Moscow Mule,Size: 3.3 oz/ 100 mL Eau de Parfum Spray,Juliette Has a Gun,135,USD,https://www.sephora.com/product/moscow-mule-P431232?icid2=products grid:p431232
290,Shalimar Eau de Parfum,Size: 1.6oz/50 mL Eau de Parfum Spray,Guerlain,110,USD,https://www.sephora.com/product/shalimar-eau-de-parfum-P272652?icid2=products grid:p272652
291,Eau Parfumée Au Thé Blanc,Size: 2.5 oz/ 75 mL Eau de Cologne Spray,BVLGARI,104,USD,https://www.sephora.com/product/eau-parfumee-au-the-blanc-P40576?icid2=products grid:p40576
